"","subID","Sex","Age","lat","task_num","Task","cond","InvCond","trial","Stimuli","ExpectedResp","Resp","RT","accuracy"
"3345","4","male",27,"right",3,"IFR",2,"Upright",125,"Johnny_dis57",0,0,NA,"CorrectRejection"
"3346","4","male",27,"right",3,"IFR",2,"Upright",126,"Johnny_cib44",1,1,353,"Hit"
"3347","4","male",27,"right",3,"IFR",2,"Upright",127,"Johnny_cib55",1,1,297,"Hit"
"3348","4","male",27,"right",3,"IFR",2,"Upright",128,"Johnny_cib65",1,1,505,"Hit"
"3349","4","male",27,"right",3,"IFR",2,"Upright",129,"Johnny_cib27",1,1,298,"Hit"
"3350","4","male",27,"right",3,"IFR",2,"Upright",130,"Johnny_cib02",1,1,284,"Hit"
"3351","4","male",27,"right",3,"IFR",2,"Upright",131,"Johnny_cib53",1,1,288,"Hit"
"3352","4","male",27,"right",3,"IFR",2,"Upright",132,"Johnny_cib34",1,1,284,"Hit"
"3353","4","male",27,"right",3,"IFR",2,"Upright",133,"Johnny_cib14",1,1,302,"Hit"
"3354","4","male",27,"right",3,"IFR",2,"Upright",134,"Johnny_cib04",1,1,265,"Hit"
"3355","4","male",27,"right",3,"IFR",2,"Upright",135,"Johnny_dis51",0,0,NA,"CorrectRejection"
"3356","4","male",27,"right",3,"IFR",2,"Upright",136,"Johnny_cib11",1,1,316,"Hit"
"3357","4","male",27,"right",3,"IFR",2,"Upright",137,"Johnny_dis70",0,0,NA,"CorrectRejection"
"3358","4","male",27,"right",3,"IFR",2,"Upright",138,"Johnny_dis50",0,0,NA,"CorrectRejection"
"3359","4","male",27,"right",3,"IFR",2,"Upright",139,"Johnny_dis01",0,0,NA,"CorrectRejection"
"3360","4","male",27,"right",3,"IFR",2,"Upright",140,"Johnny_dis41",0,0,NA,"CorrectRejection"
"3361","5","male",23,"right",1,"FFR",1,"Inverted",1,"Connus_cib106",1,0,NA,"Missed"
"3362","5","male",23,"right",1,"FFR",1,"Inverted",2,"Connus_dis024",0,0,NA,"CorrectRejection"
"3363","5","male",23,"right",1,"FFR",1,"Inverted",3,"Connus_cib064",1,0,NA,"Missed"
"3364","5","male",23,"right",1,"FFR",1,"Inverted",4,"Connus_cib132",1,0,NA,"Missed"
"3365","5","male",23,"right",1,"FFR",1,"Inverted",5,"Connus_cib125",1,0,NA,"Missed"
"3366","5","male",23,"right",1,"FFR",1,"Inverted",6,"Connus_dis098",0,0,NA,"CorrectRejection"
"3367","5","male",23,"right",1,"FFR",1,"Inverted",7,"Connus_cib037",1,0,NA,"Missed"
"3368","5","male",23,"right",1,"FFR",1,"Inverted",8,"Connus_cib061",1,0,NA,"Missed"
"3369","5","male",23,"right",1,"FFR",1,"Inverted",9,"Connus_dis078",0,0,NA,"CorrectRejection"
"3370","5","male",23,"right",1,"FFR",1,"Inverted",10,"Connus_dis040",0,0,NA,"CorrectRejection"
"3371","5","male",23,"right",1,"FFR",1,"Inverted",11,"Connus_dis102",0,0,NA,"CorrectRejection"
"3372","5","male",23,"right",1,"FFR",1,"Inverted",12,"Connus_dis018",0,0,NA,"CorrectRejection"
"3373","5","male",23,"right",1,"FFR",1,"Inverted",13,"Connus_cib056",1,0,NA,"Missed"
"3374","5","male",23,"right",1,"FFR",1,"Inverted",14,"Connus_cib043",1,0,NA,"Missed"
"3375","5","male",23,"right",1,"FFR",1,"Inverted",15,"Connus_cib134",1,0,NA,"Missed"
"3376","5","male",23,"right",1,"FFR",1,"Inverted",16,"Connus_cib069",1,0,NA,"Missed"
"3377","5","male",23,"right",1,"FFR",1,"Inverted",17,"Connus_dis022",0,0,NA,"CorrectRejection"
"3378","5","male",23,"right",1,"FFR",1,"Inverted",18,"Connus_dis082",0,0,NA,"CorrectRejection"
"3379","5","male",23,"right",1,"FFR",1,"Inverted",19,"Connus_cib058",1,0,NA,"Missed"
"3380","5","male",23,"right",1,"FFR",1,"Inverted",20,"Connus_cib122",1,0,NA,"Missed"
"3381","5","male",23,"right",1,"FFR",1,"Inverted",21,"Connus_cib130",1,0,NA,"Missed"
"3382","5","male",23,"right",1,"FFR",1,"Inverted",22,"Connus_dis068",0,0,NA,"CorrectRejection"
"3383","5","male",23,"right",1,"FFR",1,"Inverted",23,"Connus_cib048",1,0,NA,"Missed"
"3384","5","male",23,"right",1,"FFR",1,"Inverted",24,"Connus_cib060",1,0,NA,"Missed"
"3385","5","male",23,"right",1,"FFR",1,"Inverted",25,"Connus_dis084",0,0,NA,"CorrectRejection"
"3386","5","male",23,"right",1,"FFR",1,"Inverted",26,"Connus_dis138",0,0,NA,"CorrectRejection"
"3387","5","male",23,"right",1,"FFR",1,"Inverted",27,"Connus_cib129",1,0,NA,"Missed"
"3388","5","male",23,"right",1,"FFR",1,"Inverted",28,"Connus_dis106",0,0,NA,"CorrectRejection"
"3389","5","male",23,"right",1,"FFR",1,"Inverted",29,"Connus_cib115",1,0,NA,"Missed"
"3390","5","male",23,"right",1,"FFR",1,"Inverted",30,"Connus_cib123",1,0,NA,"Missed"
"3391","5","male",23,"right",1,"FFR",1,"Inverted",31,"Connus_dis056",0,0,NA,"CorrectRejection"
"3392","5","male",23,"right",1,"FFR",1,"Inverted",32,"Connus_dis066",0,0,NA,"CorrectRejection"
"3393","5","male",23,"right",1,"FFR",1,"Inverted",33,"Connus_dis112",0,0,NA,"CorrectRejection"
"3394","5","male",23,"right",1,"FFR",1,"Inverted",34,"Connus_dis100",0,0,NA,"CorrectRejection"
"3395","5","male",23,"right",1,"FFR",1,"Inverted",35,"Connus_cib046",1,0,NA,"Missed"
"3396","5","male",23,"right",1,"FFR",1,"Inverted",36,"Connus_cib120",1,0,NA,"Missed"
"3397","5","male",23,"right",1,"FFR",1,"Inverted",37,"Connus_dis128",0,0,NA,"CorrectRejection"
"3398","5","male",23,"right",1,"FFR",1,"Inverted",38,"Connus_cib047",1,0,NA,"Missed"
"3399","5","male",23,"right",1,"FFR",1,"Inverted",39,"Connus_cib140",1,0,NA,"Missed"
"3400","5","male",23,"right",1,"FFR",1,"Inverted",40,"Connus_dis076",0,0,NA,"CorrectRejection"
"3401","5","male",23,"right",1,"FFR",1,"Inverted",41,"Connus_dis030",0,0,NA,"CorrectRejection"
"3402","5","male",23,"right",1,"FFR",1,"Inverted",42,"Connus_dis006",0,0,NA,"CorrectRejection"
"3403","5","male",23,"right",1,"FFR",1,"Inverted",43,"Connus_cib135",1,0,NA,"Missed"
"3404","5","male",23,"right",1,"FFR",1,"Inverted",44,"Connus_cib057",1,0,NA,"Missed"
"3405","5","male",23,"right",1,"FFR",1,"Inverted",45,"Connus_dis110",0,0,NA,"CorrectRejection"
"3406","5","male",23,"right",1,"FFR",1,"Inverted",46,"Connus_dis124",0,0,NA,"CorrectRejection"
"3407","5","male",23,"right",1,"FFR",1,"Inverted",47,"Connus_dis034",0,0,NA,"CorrectRejection"
"3408","5","male",23,"right",1,"FFR",1,"Inverted",48,"Connus_dis036",0,0,NA,"CorrectRejection"
"3409","5","male",23,"right",1,"FFR",1,"Inverted",49,"Connus_cib116",1,0,NA,"Missed"
"3410","5","male",23,"right",1,"FFR",1,"Inverted",50,"Connus_dis108",0,0,NA,"CorrectRejection"
"3411","5","male",23,"right",1,"FFR",1,"Inverted",51,"Connus_dis120",0,0,NA,"CorrectRejection"
"3412","5","male",23,"right",1,"FFR",1,"Inverted",52,"Connus_cib137",1,0,NA,"Missed"
"3413","5","male",23,"right",1,"FFR",1,"Inverted",53,"Connus_cib045",1,0,NA,"Missed"
"3414","5","male",23,"right",1,"FFR",1,"Inverted",54,"Connus_dis026",0,0,NA,"CorrectRejection"
"3415","5","male",23,"right",1,"FFR",1,"Inverted",55,"Connus_cib118",1,0,NA,"Missed"
"3416","5","male",23,"right",1,"FFR",1,"Inverted",56,"Connus_cib111",1,0,NA,"Missed"
"3417","5","male",23,"right",1,"FFR",1,"Inverted",57,"Connus_dis070",0,0,NA,"CorrectRejection"
"3418","5","male",23,"right",1,"FFR",1,"Inverted",58,"Connus_cib139",1,0,NA,"Missed"
"3419","5","male",23,"right",1,"FFR",1,"Inverted",59,"Connus_dis012",0,0,NA,"CorrectRejection"
"3420","5","male",23,"right",1,"FFR",1,"Inverted",60,"Connus_dis016",0,0,NA,"CorrectRejection"
"3421","5","male",23,"right",1,"FFR",1,"Inverted",61,"Connus_cib131",1,0,NA,"Missed"
"3422","5","male",23,"right",1,"FFR",1,"Inverted",62,"Connus_cib053",1,0,NA,"Missed"
"3423","5","male",23,"right",1,"FFR",1,"Inverted",63,"Connus_cib136",1,0,NA,"Missed"
"3424","5","male",23,"right",1,"FFR",1,"Inverted",64,"Connus_cib051",1,0,NA,"Missed"
"3425","5","male",23,"right",1,"FFR",1,"Inverted",65,"Connus_cib112",1,0,NA,"Missed"
"3426","5","male",23,"right",1,"FFR",1,"Inverted",66,"Connus_cib055",1,0,NA,"Missed"
"3427","5","male",23,"right",1,"FFR",1,"Inverted",67,"Connus_cib114",1,0,NA,"Missed"
"3428","5","male",23,"right",1,"FFR",1,"Inverted",68,"Connus_dis092",0,0,NA,"CorrectRejection"
"3429","5","male",23,"right",1,"FFR",1,"Inverted",69,"Connus_dis052",0,0,NA,"CorrectRejection"
"3430","5","male",23,"right",1,"FFR",1,"Inverted",70,"Connus_cib038",1,0,NA,"Missed"
"3431","5","male",23,"right",1,"FFR",1,"Inverted",71,"Connus_cib070",1,0,NA,"Missed"
"3432","5","male",23,"right",1,"FFR",1,"Inverted",72,"Connus_dis086",0,0,NA,"CorrectRejection"
"3433","5","male",23,"right",1,"FFR",1,"Inverted",73,"Connus_cib059",1,0,NA,"Missed"
"3434","5","male",23,"right",1,"FFR",1,"Inverted",74,"Connus_dis028",0,0,NA,"CorrectRejection"
"3435","5","male",23,"right",1,"FFR",1,"Inverted",75,"Connus_cib063",1,0,NA,"Missed"
"3436","5","male",23,"right",1,"FFR",1,"Inverted",76,"Connus_cib040",1,0,NA,"Missed"
"3437","5","male",23,"right",1,"FFR",1,"Inverted",77,"Connus_dis074",0,0,NA,"CorrectRejection"
"3438","5","male",23,"right",1,"FFR",1,"Inverted",78,"Connus_cib113",1,0,NA,"Missed"
"3439","5","male",23,"right",1,"FFR",1,"Inverted",79,"Connus_dis008",0,0,NA,"CorrectRejection"
"3440","5","male",23,"right",1,"FFR",1,"Inverted",80,"Connus_dis010",0,0,NA,"CorrectRejection"
"3441","5","male",23,"right",1,"FFR",1,"Inverted",81,"Connus_cib107",1,0,NA,"Missed"
"3442","5","male",23,"right",1,"FFR",1,"Inverted",82,"Connus_cib126",1,0,NA,"Missed"
"3443","5","male",23,"right",1,"FFR",1,"Inverted",83,"Connus_dis042",0,0,NA,"CorrectRejection"
"3444","5","male",23,"right",1,"FFR",1,"Inverted",84,"Connus_dis104",0,0,NA,"CorrectRejection"
"3445","5","male",23,"right",1,"FFR",1,"Inverted",85,"Connus_dis060",0,0,NA,"CorrectRejection"
"3446","5","male",23,"right",1,"FFR",1,"Inverted",86,"Connus_dis132",0,0,NA,"CorrectRejection"
"3447","5","male",23,"right",1,"FFR",1,"Inverted",87,"Connus_cib133",1,0,NA,"Missed"
"3448","5","male",23,"right",1,"FFR",1,"Inverted",88,"Connus_dis130",0,0,NA,"CorrectRejection"
"3449","5","male",23,"right",1,"FFR",1,"Inverted",89,"Connus_dis064",0,0,NA,"CorrectRejection"
"3450","5","male",23,"right",1,"FFR",1,"Inverted",90,"Connus_dis062",0,0,NA,"CorrectRejection"
"3451","5","male",23,"right",1,"FFR",1,"Inverted",91,"Connus_dis114",0,0,NA,"CorrectRejection"
"3452","5","male",23,"right",1,"FFR",1,"Inverted",92,"Connus_cib044",1,0,NA,"Missed"
"3453","5","male",23,"right",1,"FFR",1,"Inverted",93,"Connus_dis140",0,0,NA,"CorrectRejection"
"3454","5","male",23,"right",1,"FFR",1,"Inverted",94,"Connus_dis046",0,0,NA,"CorrectRejection"
"3455","5","male",23,"right",1,"FFR",1,"Inverted",95,"Connus_dis002",0,0,NA,"CorrectRejection"
"3456","5","male",23,"right",1,"FFR",1,"Inverted",96,"Connus_dis050",0,0,NA,"CorrectRejection"
"3457","5","male",23,"right",1,"FFR",1,"Inverted",97,"Connus_cib042",1,0,NA,"Missed"
"3458","5","male",23,"right",1,"FFR",1,"Inverted",98,"Connus_cib119",1,0,NA,"Missed"
"3459","5","male",23,"right",1,"FFR",1,"Inverted",99,"Connus_cib108",1,0,NA,"Missed"
"3460","5","male",23,"right",1,"FFR",1,"Inverted",100,"Connus_dis126",0,0,NA,"CorrectRejection"
"3461","5","male",23,"right",1,"FFR",1,"Inverted",101,"Connus_cib050",1,0,NA,"Missed"
"3462","5","male",23,"right",1,"FFR",1,"Inverted",102,"Connus_cib066",1,0,NA,"Missed"
"3463","5","male",23,"right",1,"FFR",1,"Inverted",103,"Connus_dis048",0,0,NA,"CorrectRejection"
"3464","5","male",23,"right",1,"FFR",1,"Inverted",104,"Connus_cib065",1,0,NA,"Missed"
"3465","5","male",23,"right",1,"FFR",1,"Inverted",105,"Connus_dis090",0,0,NA,"CorrectRejection"
"3466","5","male",23,"right",1,"FFR",1,"Inverted",106,"Connus_cib109",1,0,NA,"Missed"
"3467","5","male",23,"right",1,"FFR",1,"Inverted",107,"Connus_dis118",0,0,NA,"CorrectRejection"
"3468","5","male",23,"right",1,"FFR",1,"Inverted",108,"Connus_dis072",0,0,NA,"CorrectRejection"
"3469","5","male",23,"right",1,"FFR",1,"Inverted",109,"Connus_dis122",0,0,NA,"CorrectRejection"
"3470","5","male",23,"right",1,"FFR",1,"Inverted",110,"Connus_dis116",0,0,NA,"CorrectRejection"
"3471","5","male",23,"right",1,"FFR",1,"Inverted",111,"Connus_cib127",1,0,NA,"Missed"
"3472","5","male",23,"right",1,"FFR",1,"Inverted",112,"Connus_dis094",0,0,NA,"CorrectRejection"
"3473","5","male",23,"right",1,"FFR",1,"Inverted",113,"Connus_dis058",0,0,NA,"CorrectRejection"
"3474","5","male",23,"right",1,"FFR",1,"Inverted",114,"Connus_dis014",0,0,NA,"CorrectRejection"
"3475","5","male",23,"right",1,"FFR",1,"Inverted",115,"Connus_cib041",1,0,NA,"Missed"
"3476","5","male",23,"right",1,"FFR",1,"Inverted",116,"Connus_dis044",0,0,NA,"CorrectRejection"
"3477","5","male",23,"right",1,"FFR",1,"Inverted",117,"Connus_cib068",1,0,NA,"Missed"
"3478","5","male",23,"right",1,"FFR",1,"Inverted",118,"Connus_cib110",1,0,NA,"Missed"
"3479","5","male",23,"right",1,"FFR",1,"Inverted",119,"Connus_dis038",0,0,NA,"CorrectRejection"
"3480","5","male",23,"right",1,"FFR",1,"Inverted",120,"Connus_cib067",1,0,NA,"Missed"
"3481","5","male",23,"right",1,"FFR",1,"Inverted",121,"Connus_dis096",0,0,NA,"CorrectRejection"
"3482","5","male",23,"right",1,"FFR",1,"Inverted",122,"Connus_cib036",1,0,NA,"Missed"
"3483","5","male",23,"right",1,"FFR",1,"Inverted",123,"Connus_dis054",0,0,NA,"CorrectRejection"
"3484","5","male",23,"right",1,"FFR",1,"Inverted",124,"Connus_cib138",1,0,NA,"Missed"
"3485","5","male",23,"right",1,"FFR",1,"Inverted",125,"Connus_dis136",0,0,NA,"CorrectRejection"
"3486","5","male",23,"right",1,"FFR",1,"Inverted",126,"Connus_cib124",1,0,NA,"Missed"
"3487","5","male",23,"right",1,"FFR",1,"Inverted",127,"Connus_dis020",0,0,NA,"CorrectRejection"
"3488","5","male",23,"right",1,"FFR",1,"Inverted",128,"Connus_cib121",1,0,NA,"Missed"
"3489","5","male",23,"right",1,"FFR",1,"Inverted",129,"Connus_dis032",0,0,NA,"CorrectRejection"
"3490","5","male",23,"right",1,"FFR",1,"Inverted",130,"Connus_cib128",1,0,NA,"Missed"
"3491","5","male",23,"right",1,"FFR",1,"Inverted",131,"Connus_cib062",1,0,NA,"Missed"
"3492","5","male",23,"right",1,"FFR",1,"Inverted",132,"Connus_dis134",0,0,NA,"CorrectRejection"
"3493","5","male",23,"right",1,"FFR",1,"Inverted",133,"Connus_cib117",1,0,NA,"Missed"
"3494","5","male",23,"right",1,"FFR",1,"Inverted",134,"Connus_cib039",1,0,NA,"Missed"
"3495","5","male",23,"right",1,"FFR",1,"Inverted",135,"Connus_cib054",1,0,NA,"Missed"
"3496","5","male",23,"right",1,"FFR",1,"Inverted",136,"Connus_dis088",0,0,NA,"CorrectRejection"
"3497","5","male",23,"right",1,"FFR",1,"Inverted",137,"Connus_cib052",1,0,NA,"Missed"
"3498","5","male",23,"right",1,"FFR",1,"Inverted",138,"Connus_cib049",1,0,NA,"Missed"
"3499","5","male",23,"right",1,"FFR",1,"Inverted",139,"Connus_dis004",0,0,NA,"CorrectRejection"
"3500","5","male",23,"right",1,"FFR",1,"Inverted",140,"Connus_dis080",0,0,NA,"CorrectRejection"
"3501","5","male",23,"right",1,"FFR",2,"Upright",1,"Connus_dis059",0,0,NA,"CorrectRejection"
"3502","5","male",23,"right",1,"FFR",2,"Upright",2,"Connus_dis005",0,0,NA,"CorrectRejection"
"3503","5","male",23,"right",1,"FFR",2,"Upright",3,"Connus_dis075",0,1,366,"FalseAlarm"
"3504","5","male",23,"right",1,"FFR",2,"Upright",4,"Connus_dis099",0,0,NA,"CorrectRejection"
"3505","5","male",23,"right",1,"FFR",2,"Upright",5,"Connus_cib026",1,0,NA,"Missed"
"3506","5","male",23,"right",1,"FFR",2,"Upright",6,"Connus_cib013",1,0,NA,"Missed"
"3507","5","male",23,"right",1,"FFR",2,"Upright",7,"Connus_dis017",0,0,NA,"CorrectRejection"
"3508","5","male",23,"right",1,"FFR",2,"Upright",8,"Connus_dis083",0,0,NA,"CorrectRejection"
"3509","5","male",23,"right",1,"FFR",2,"Upright",9,"Connus_dis015",0,0,NA,"CorrectRejection"
"3510","5","male",23,"right",1,"FFR",2,"Upright",10,"Connus_cib082",1,1,424,"Hit"
"3511","5","male",23,"right",1,"FFR",2,"Upright",11,"Connus_dis073",0,0,NA,"CorrectRejection"
"3512","5","male",23,"right",1,"FFR",2,"Upright",12,"Connus_cib016",1,0,NA,"Missed"
"3513","5","male",23,"right",1,"FFR",2,"Upright",13,"Connus_dis081",0,0,NA,"CorrectRejection"
"3514","5","male",23,"right",1,"FFR",2,"Upright",14,"Connus_cib028",1,0,NA,"Missed"
"3515","5","male",23,"right",1,"FFR",2,"Upright",15,"Connus_cib098",1,1,488,"Hit"
"3516","5","male",23,"right",1,"FFR",2,"Upright",16,"Connus_dis117",0,0,NA,"CorrectRejection"
"3517","5","male",23,"right",1,"FFR",2,"Upright",17,"Connus_dis019",0,0,NA,"CorrectRejection"
"3518","5","male",23,"right",1,"FFR",2,"Upright",18,"Connus_cib085",1,0,NA,"Missed"
"3519","5","male",23,"right",1,"FFR",2,"Upright",19,"Connus_dis001",0,0,NA,"CorrectRejection"
"3520","5","male",23,"right",1,"FFR",2,"Upright",20,"Connus_cib033",1,0,NA,"Missed"
"3521","5","male",23,"right",1,"FFR",2,"Upright",21,"Connus_cib102",1,0,NA,"Missed"
"3522","5","male",23,"right",1,"FFR",2,"Upright",22,"Connus_dis047",0,0,NA,"CorrectRejection"
"3523","5","male",23,"right",1,"FFR",2,"Upright",23,"Connus_dis125",0,1,296,"FalseAlarm"
"3524","5","male",23,"right",1,"FFR",2,"Upright",24,"Connus_cib092",1,0,NA,"Missed"
"3525","5","male",23,"right",1,"FFR",2,"Upright",25,"Connus_cib007",1,1,520,"Hit"
"3526","5","male",23,"right",1,"FFR",2,"Upright",26,"Connus_cib096",1,1,533,"Hit"
"3527","5","male",23,"right",1,"FFR",2,"Upright",27,"Connus_dis065",0,1,466,"FalseAlarm"
"3528","5","male",23,"right",1,"FFR",2,"Upright",28,"Connus_dis091",0,0,NA,"CorrectRejection"
"3529","5","male",23,"right",1,"FFR",2,"Upright",29,"Connus_cib104",1,0,NA,"Missed"
"3530","5","male",23,"right",1,"FFR",2,"Upright",30,"Connus_cib003",1,1,448,"Hit"
"3531","5","male",23,"right",1,"FFR",2,"Upright",31,"Connus_dis035",0,0,NA,"CorrectRejection"
"3532","5","male",23,"right",1,"FFR",2,"Upright",32,"Connus_cib006",1,0,NA,"Missed"
"3533","5","male",23,"right",1,"FFR",2,"Upright",33,"Connus_dis097",0,1,516,"FalseAlarm"
"3534","5","male",23,"right",1,"FFR",2,"Upright",34,"Connus_cib029",1,0,NA,"Missed"
"3535","5","male",23,"right",1,"FFR",2,"Upright",35,"Connus_cib019",1,1,472,"Hit"
"3536","5","male",23,"right",1,"FFR",2,"Upright",36,"Connus_dis063",0,0,NA,"CorrectRejection"
"3537","5","male",23,"right",1,"FFR",2,"Upright",37,"Connus_cib097",1,1,530,"Hit"
"3538","5","male",23,"right",1,"FFR",2,"Upright",38,"Connus_cib011",1,1,527,"Hit"
"3539","5","male",23,"right",1,"FFR",2,"Upright",39,"Connus_dis093",0,0,NA,"CorrectRejection"
"3540","5","male",23,"right",1,"FFR",2,"Upright",40,"Connus_cib078",1,1,358,"Hit"
"3541","5","male",23,"right",1,"FFR",2,"Upright",41,"Connus_dis085",0,0,NA,"CorrectRejection"
"3542","5","male",23,"right",1,"FFR",2,"Upright",42,"Connus_cib031",1,0,NA,"Missed"
"3543","5","male",23,"right",1,"FFR",2,"Upright",43,"Connus_dis129",0,0,NA,"CorrectRejection"
"3544","5","male",23,"right",1,"FFR",2,"Upright",44,"Connus_dis105",0,0,NA,"CorrectRejection"
"3545","5","male",23,"right",1,"FFR",2,"Upright",45,"Connus_dis109",0,0,NA,"CorrectRejection"
"3546","5","male",23,"right",1,"FFR",2,"Upright",46,"Connus_cib004",1,0,NA,"Missed"
"3547","5","male",23,"right",1,"FFR",2,"Upright",47,"Connus_dis131",0,0,NA,"CorrectRejection"
"3548","5","male",23,"right",1,"FFR",2,"Upright",48,"Connus_dis025",0,0,NA,"CorrectRejection"
"3549","5","male",23,"right",1,"FFR",2,"Upright",49,"Connus_dis137",0,0,NA,"CorrectRejection"
"3550","5","male",23,"right",1,"FFR",2,"Upright",50,"Connus_cib095",1,1,407,"Hit"
"3551","5","male",23,"right",1,"FFR",2,"Upright",51,"Connus_cib093",1,0,NA,"Missed"
"3552","5","male",23,"right",1,"FFR",2,"Upright",52,"Connus_cib021",1,0,NA,"Missed"
"3553","5","male",23,"right",1,"FFR",2,"Upright",53,"Connus_cib027",1,0,NA,"Missed"
"3554","5","male",23,"right",1,"FFR",2,"Upright",54,"Connus_cib024",1,0,NA,"Missed"
"3555","5","male",23,"right",1,"FFR",2,"Upright",55,"Connus_cib022",1,1,492,"Hit"
"3556","5","male",23,"right",1,"FFR",2,"Upright",56,"Connus_dis031",0,0,NA,"CorrectRejection"
"3557","5","male",23,"right",1,"FFR",2,"Upright",57,"Connus_cib087",1,0,NA,"Missed"
"3558","5","male",23,"right",1,"FFR",2,"Upright",58,"Connus_dis113",0,0,NA,"CorrectRejection"
"3559","5","male",23,"right",1,"FFR",2,"Upright",59,"Connus_cib074",1,0,NA,"Missed"
"3560","5","male",23,"right",1,"FFR",2,"Upright",60,"Connus_cib020",1,0,NA,"Missed"
"3561","5","male",23,"right",1,"FFR",2,"Upright",61,"Connus_dis023",0,0,NA,"CorrectRejection"
"3562","5","male",23,"right",1,"FFR",2,"Upright",62,"Connus_cib018",1,0,NA,"Missed"
"3563","5","male",23,"right",1,"FFR",2,"Upright",63,"Connus_dis079",0,0,NA,"CorrectRejection"
"3564","5","male",23,"right",1,"FFR",2,"Upright",64,"Connus_cib088",1,1,549,"Hit"
"3565","5","male",23,"right",1,"FFR",2,"Upright",65,"Connus_cib083",1,1,532,"Hit"
"3566","5","male",23,"right",1,"FFR",2,"Upright",66,"Connus_dis051",0,0,NA,"CorrectRejection"
"3567","5","male",23,"right",1,"FFR",2,"Upright",67,"Connus_cib002",1,1,493,"Hit"
"3568","5","male",23,"right",1,"FFR",2,"Upright",68,"Connus_cib073",1,0,NA,"Missed"
"3569","5","male",23,"right",1,"FFR",2,"Upright",69,"Connus_cib084",1,1,416,"Hit"
"3570","5","male",23,"right",1,"FFR",2,"Upright",70,"Connus_cib025",1,0,NA,"Missed"
"3571","5","male",23,"right",1,"FFR",2,"Upright",71,"Connus_dis111",0,1,463,"FalseAlarm"
"3572","5","male",23,"right",1,"FFR",2,"Upright",72,"Connus_cib014",1,0,NA,"Missed"
"3573","5","male",23,"right",1,"FFR",2,"Upright",73,"Connus_cib089",1,1,510,"Hit"
"3574","5","male",23,"right",1,"FFR",2,"Upright",74,"Connus_dis133",0,0,NA,"CorrectRejection"
"3575","5","male",23,"right",1,"FFR",2,"Upright",75,"Connus_dis027",0,0,NA,"CorrectRejection"
"3576","5","male",23,"right",1,"FFR",2,"Upright",76,"Connus_cib081",1,1,527,"Hit"
"3577","5","male",23,"right",1,"FFR",2,"Upright",77,"Connus_cib094",1,0,NA,"Missed"
"3578","5","male",23,"right",1,"FFR",2,"Upright",78,"Connus_dis043",0,0,NA,"CorrectRejection"
"3579","5","male",23,"right",1,"FFR",2,"Upright",79,"Connus_cib071",1,1,430,"Hit"
"3580","5","male",23,"right",1,"FFR",2,"Upright",80,"Connus_dis041",0,0,NA,"CorrectRejection"
"3581","5","male",23,"right",1,"FFR",2,"Upright",81,"Connus_dis071",0,1,397,"FalseAlarm"
"3582","5","male",23,"right",1,"FFR",2,"Upright",82,"Connus_dis045",0,0,NA,"CorrectRejection"
"3583","5","male",23,"right",1,"FFR",2,"Upright",83,"Connus_dis069",0,0,NA,"CorrectRejection"
"3584","5","male",23,"right",1,"FFR",2,"Upright",84,"Connus_dis021",0,0,NA,"CorrectRejection"
"3585","5","male",23,"right",1,"FFR",2,"Upright",85,"Connus_dis037",0,0,NA,"CorrectRejection"
"3586","5","male",23,"right",1,"FFR",2,"Upright",86,"Connus_cib080",1,0,NA,"Missed"
"3587","5","male",23,"right",1,"FFR",2,"Upright",87,"Connus_dis029",0,0,NA,"CorrectRejection"
"3588","5","male",23,"right",1,"FFR",2,"Upright",88,"Connus_cib012",1,0,NA,"Missed"
"3589","5","male",23,"right",1,"FFR",2,"Upright",89,"Connus_dis089",0,0,NA,"CorrectRejection"
"3590","5","male",23,"right",1,"FFR",2,"Upright",90,"Connus_cib005",1,0,NA,"Missed"
"3591","5","male",23,"right",1,"FFR",2,"Upright",91,"Connus_cib090",1,0,NA,"Missed"
"3592","5","male",23,"right",1,"FFR",2,"Upright",92,"Connus_cib032",1,0,NA,"Missed"
"3593","5","male",23,"right",1,"FFR",2,"Upright",93,"Connus_dis121",0,0,NA,"CorrectRejection"
"3594","5","male",23,"right",1,"FFR",2,"Upright",94,"Connus_cib030",1,1,540,"Hit"
"3595","5","male",23,"right",1,"FFR",2,"Upright",95,"Connus_dis061",0,0,NA,"CorrectRejection"
"3596","5","male",23,"right",1,"FFR",2,"Upright",96,"Connus_dis139",0,0,NA,"CorrectRejection"
"3597","5","male",23,"right",1,"FFR",2,"Upright",97,"Connus_cib075",1,1,427,"Hit"
"3598","5","male",23,"right",1,"FFR",2,"Upright",98,"Connus_dis135",0,0,NA,"CorrectRejection"
"3599","5","male",23,"right",1,"FFR",2,"Upright",99,"Connus_dis101",0,0,NA,"CorrectRejection"
"3600","5","male",23,"right",1,"FFR",2,"Upright",100,"Connus_dis011",0,0,NA,"CorrectRejection"
"3601","5","male",23,"right",1,"FFR",2,"Upright",101,"Connus_cib023",1,1,535,"Hit"
"3602","5","male",23,"right",1,"FFR",2,"Upright",102,"Connus_cib015",1,0,NA,"Missed"
"3603","5","male",23,"right",1,"FFR",2,"Upright",103,"Connus_dis033",0,0,NA,"CorrectRejection"
"3604","5","male",23,"right",1,"FFR",2,"Upright",104,"Connus_dis049",0,0,NA,"CorrectRejection"
